Reposo,Esfuerzo,Meditacion,Abriendo Cerrando ojos Cerebro,Abriendo Cerrando ojos  Corazon,AYB Cerebro,AYB Corazon ,Meditando Cerebro,Meditando Corazon,MeditandoSeg
-0.433454372,-0.108761827,-0.004509662,-0.005782966,-0.027349679,-0.015332747,-0.066816799,-0.009602879,-0.027986246,0.027959592
-0.420721331,-0.108761827,-0.008329575,-0.015332747,-0.022257148,-0.00387301,-0.067453366,-0.026155832,-0.033078778,0.019683116
-0.382522208,-0.083295745,-0.007692922,-0.018516007,-0.022893714,-0.008966227,-0.065543667,-0.012149487,-0.033078778,0.040055981
-0.331590044,-0.089662266,-0.007692922,-0.010239531,-0.022257148,-0.014059443,-0.066180233,-0.014696095,-0.032442211,0.025412984
-0.236092237,-0.051463143,-0.00705627,-0.015332747,-0.01652805,-0.007692922,-0.064270534,-0.012149487,-0.031169078,0.017136507
-0.083295745,-0.076929225,-0.001963054,-0.008329575,-0.015254917,-0.005782966,-0.069999632,-0.017879355,-0.029259379,0.02095642
0.12043291,-0.051463143,0.010133335,-0.010239531,-0.015254917,0.000583554,-0.065543667,-0.020425963,-0.02543998,0.005676771
0.375093729,-0.051463143,0.001856858,-0.001326402,-0.015254917,0.001856858,-0.066816799,-0.019789311,-0.027349679,0.014589899
0.801650601,-0.032363582,0.001856858,-0.009602879,-0.009525819,-5.31E-05,-0.062997401,-0.022972572,-0.026713113,0.004403466
0.839849724,-0.038730102,0.004403466,-0.021699268,-0.015254917,-0.00068975,-0.064270534,-0.00387301,-0.026713113,0.007586727
0.884415367,-0.051463143,0.009496683,-0.019152659,-0.015254917,-5.31E-05,-0.059178002,-0.013422791,-0.029259379,0.008223379
0.909881449,-0.01326402,0.013953247,-0.020425963,-0.011435518,0.008860031,-0.063633967,-0.018516007,-0.027986246,0.003130162
0.629754548,-0.025997061,-0.001326402,-0.020425963,-0.008252686,0.005040118,-0.063633967,-0.00387301,-0.027986246,-0.001326402
0.082233787,-0.01326402,0.012043291,-0.017242703,-0.011435518,-0.013422791,-0.063633967,-0.024245876,-0.029259379,-0.00068975
-0.382522208,-0.000530979,0.013316595,-0.019152659,-0.01461835,-0.013422791,-0.062360834,-0.019789311,-0.028622812,-0.00387301
-0.452553933,-0.000530979,0.010769987,-0.024882528,-0.012708651,-0.013422791,-0.052175771,0.001220206,-0.024803414,-0.002599706
-0.503486097,0.005835541,0.012679943,-0.024882528,-0.017801183,0.006313423,-0.057904869,-0.001326402,-0.02543998,-0.004509662
-0.535318699,0.012202062,0.020319768,-0.014059443,-0.013981784,-5.31E-05,-0.053448904,-0.005146314,-0.026076547,-0.008966227
-0.490753056,0.037668144,0.025412984,-0.018516007,-0.017164616,-0.005782966,-0.055358603,-0.007692922,-0.028622812,-0.026155832
-0.452553933,0.018568582,0.013953247,-0.019789311,-0.012708651,0.004403466,-0.05408547,-0.009602879,-0.029259379,-0.014696095
-0.388888728,0.037668144,0.020319768,-0.007692922,-0.017164616,0.003766814,-0.047083239,0.00249351,-0.026713113,-0.017242703
-0.395255249,0.024935103,0.006313423,-0.015969399,-0.020984015,-0.004509662,-0.051539205,-0.011512835,-0.02543998,-0.014059443
-0.350689605,0.037668144,0.013953247,-0.016606051,-0.021620581,-0.007692922,-0.050902638,-0.008329575,-0.028622812,-0.020425963
-0.331590044,0.050401185,0.007586727,-0.013422791,-0.017164616,-5.31E-05,-0.051539205,-0.005146314,-0.02543998,-0.010876183
-0.357056126,0.069500746,0.008223379,-0.014059443,-0.022893714,-0.004509662,-0.050266072,-0.009602879,-0.024166847,-0.010239531
-0.325223524,0.069500746,0.011406639,-0.013422791,-0.017801183,-0.00068975,-0.050266072,-0.013422791,-0.018437749,-0.001326402
-0.267924839,0.063134226,0.014589899,-0.015332747,-0.022893714,-5.31E-05,-0.040717575,-0.017879355,-0.022893714,-0.00387301
-0.236092237,0.088600307,0.012679943,-0.003236358,-0.027986246,-5.31E-05,-0.046446673,-0.010239531,-0.02543998,-5.31E-05
-0.236092237,0.082233787,0.006950075,-0.005146314,-0.017164616,-0.011512835,-0.040081008,-0.012149487,-0.027349679,-0.008329575
-0.236092237,0.101333348,0.007586727,-0.005782966,-0.019710882,-0.004509662,-0.041354141,-0.008329575,-0.02543998,-0.009602879
-0.210626155,0.12679943,0.015226551,0.006313423,-0.020347448,-0.008966227,-0.040717575,-0.015332747,-0.023530281,-0.006419618
-0.229725716,0.145898992,0.010133335,0.010133335,-0.021620581,0.005676771,-0.041990708,-0.015332747,-0.022257148,0.006313423
-0.216992675,0.164998553,0.009496683,-5.31E-05,-0.021620581,-0.011512835,-0.041354141,-0.019152659,-0.019074316,-0.00068975
-0.236092237,0.209564197,0.006950075,0.008860031,-0.024803414,-0.00068975,-0.041990708,-0.020425963,-0.020347448,0.006950075
-0.216992675,0.222297238,0.015863203,0.00249351,-0.028622812,0.004403466,-0.041354141,-0.010239531,-0.019710882,-0.006419618
-0.229725716,0.25412984,0.005040118,-0.014696095,-0.024803414,0.004403466,-0.04517354,-0.013422791,-0.017164616,0.004403466
-0.204259634,0.25412984,-5.31E-05,-0.008966227,-0.029259379,0.003766814,-0.036898176,-0.001963054,-0.019074316,-0.007692922
-0.204259634,0.26049636,0.007586727,-0.001963054,-0.027986246,0.001220206,-0.035625043,-0.001963054,-0.026713113,0.019683116
-0.197893114,0.25412984,0.010133335,0.005040118,-0.027986246,0.003766814,-0.035625043,-0.001326402,-0.026713113,0.02095642
-0.191526594,0.209564197,-0.002599706,0.001220206,-0.020347448,0.001220206,-0.033078778,-0.011512835,-0.024166847,0.018409811
-0.197893114,0.228663758,-0.010239531,0.005676771,-0.021620581,0.001856858,-0.03435191,-0.011512835,-0.022893714,0.011406639
-0.178793553,0.209564197,-0.012786139,0.009496683,-0.020984015,-0.001963054,-0.031805645,-0.010876183,-0.024166847,0.041965937
-0.185160073,0.196831156,-0.012786139,0.003766814,-0.024166847,0.004403466,-0.032442211,-0.014696095,-0.027986246,0.014589899
-0.178793553,0.196831156,-0.008329575,-5.31E-05,-0.028622812,-0.001326402,-0.03626161,-0.014696095,-0.020347448,0.018409811
-0.166060512,0.171365074,0.000583554,0.014589899,-0.03626161,0.003766814,-0.038171309,-0.017879355,-0.01652805,0.021593072
-0.172427032,0.12679943,-0.002599706,0.009496683,-0.031169078,0.00249351,-0.031805645,-0.00387301,-0.01652805,0.02413968
-0.172427032,0.12043291,-0.006419618,0.013316595,-0.028622812,0.000583554,-0.034988477,-0.013422791,-0.01461835,0.024776332
-0.159693991,0.107699869,-0.010239531,-0.002599706,-0.028622812,-0.001326402,-0.026713113,-0.013422791,-0.017801183,0.021593072
-0.159693991,0.101333348,-0.004509662,-0.005146314,-0.034988477,-5.31E-05,-0.027986246,-0.007692922,-0.020984015,0.019046464
-0.166060512,0.094966828,-0.014696095,-0.001963054,-0.030532512,0.006313423,-0.027986246,-0.010876183,-0.020347448,0.020319768
-0.153327471,0.063134226,-0.017879355,-0.008329575,-0.029895945,0.005040118,-0.028622812,0.001220206,-0.02543998,0.022229724
-0.159693991,0.044034664,-0.018516007,-0.008329575,-0.026076547,0.005676771,-0.033715344,0.008223379,-0.022257148,0.02095642
-0.14696095,0.018568582,-0.018516007,-0.00387301,-0.024166847,-0.00387301,-0.033715344,-0.012786139,-0.017801183,0.021593072
-0.153327471,-0.0068975,-0.008329575,-0.012149487,-0.022257148,0.005040118,-0.033715344,-0.00705627,-0.018437749,0.021593072
-0.153327471,-0.032363582,-0.021062615,-0.005782966,-0.026076547,0.004403466,-0.031169078,-0.001326402,-0.022893714,0.017773159
-0.172427032,-0.057829663,-0.024245876,-0.012149487,-0.024166847,0.006950075,-0.031805645,-0.001326402,-0.021620581,0.0305062
-0.14696095,-0.108761827,-0.018516007,-0.02233592,-0.028622812,0.00249351,-0.030532512,-0.00705627,-0.024803414,0.024776332
-0.14059443,-0.127861389,-0.013422791,-0.017879355,-0.026076547,0.007586727,-0.030532512,-0.02233592,-0.028622812,0.031779504
-0.14059443,-0.134227909,-0.019789311,-0.017242703,-0.022893714,0.005040118,-0.027986246,-0.020425963,-0.027986246,0.023503028
-0.14696095,-0.14696095,-0.017879355,-0.022972572,-0.023530281,0.004403466,-0.026713113,-0.038888873,-0.022893714,0.029869548
-0.134227909,-0.159693991,-5.31E-05,-0.014059443,-0.026713113,0.004403466,-0.027986246,-0.022972572,-0.026713113,0.012043291
-0.159693991,-0.166060512,-0.00068975,-0.021062615,-0.021620581,0.02095642,-0.028622812,-0.006419618,-0.027986246,0.024776332
-0.14696095,-0.178793553,0.004403466,-0.016606051,-0.028622812,0.013316595,-0.030532512,-0.005146314,-0.022893714,0.012679943
-0.153327471,-0.14696095,0.006313423,-0.027429136,-0.028622812,0.022229724,-0.031169078,-0.011512835,-0.026713113,-0.008966227
-0.127861389,-0.153327471,0.009496683,-0.02551918,-0.027986246,0.026049636,-0.026713113,0.010769987,-0.020984015,-0.003236358
-0.14696095,-0.159693991,0.006950075,-0.023609224,-0.027986246,0.009496683,-0.026713113,0.003766814,-0.021620581,-0.008966227
-0.127861389,-0.178793553,0.007586727,-0.015332747,-0.02543998,0.004403466,-0.022893714,0.005040118,-0.02543998,-0.015332747
-0.134227909,-0.178793553,0.011406639,-0.024882528,-0.026713113,0.012679943,-0.028622812,0.006950075,-0.026076547,-0.013422791
-0.115128348,-0.197893114,0.009496683,-0.022972572,-0.022893714,0.020319768,-0.021620581,0.010133335,-0.019074316,-5.31E-05
-0.127861389,-0.216992675,0.016499855,-0.017242703,-0.024803414,0.009496683,-0.020347448,0.019683116,-0.018437749,-0.018516007
-0.115128348,-0.210626155,0.016499855,-0.031249048,-0.024803414,0.014589899,-0.020984015,0.014589899,-0.022257148,-0.010876183
-0.134227909,-0.204259634,0.013953247,-0.033795656,-0.024166847,0.010769987,-0.023530281,0.020319768,-0.012708651,-0.00387301
-0.121494868,-0.178793553,0.005676771,-0.028065788,-0.022257148,0.005040118,-0.027986246,0.016499855,-0.015254917,-0.015332747
-0.108761827,-0.166060512,-5.31E-05,-0.031249048,-0.022893714,0.012679943,-0.026076547,0.015863203,-0.015254917,-0.014696095
-0.127861389,-0.172427032,0.004403466,-0.008966227,-0.026076547,0.012679943,-0.027986246,0.022229724,-0.015254917,-0.020425963
-0.108761827,-0.159693991,0.009496683,-0.017879355,-0.027986246,0.00249351,-0.030532512,0.026049636,-0.015891483,-0.031249048
-0.134227909,-0.166060512,0.008223379,-0.018516007,-0.030532512,0.004403466,-0.029895945,0.020319768,-0.021620581,-0.019789311
-0.096028786,-0.166060512,0.010769987,-0.020425963,-0.03626161,0.010133335,-0.028622812,0.011406639,-0.020984015,-0.015332747
-0.076929225,-0.185160073,0.008860031,-0.016606051,-0.043900407,0.003766814,-0.029895945,0.023503028,-0.023530281,-0.02551918
-0.070562704,-0.185160073,0.001856858,-0.017242703,-0.05408547,0.007586727,-0.02543998,0.02732294,-0.020347448,-0.020425963
-0.070562704,-0.185160073,0.006950075,-0.018516007,-0.058541436,0.00249351,-0.024166847,0.02413968,-0.022257148,-0.028065788
-0.083295745,-0.172427032,0.010133335,-0.019789311,-0.05408547,0.010133335,-0.019710882,0.011406639,-0.024803414,-0.017879355
-0.064196184,-0.172427032,0.02095642,-0.015332747,-0.052812338,0.012043291,-0.020347448,0.031142852,-0.026713113,-0.012149487
-0.064196184,-0.159693991,0.015226551,-0.021062615,-0.03626161,0.008223379,-0.017164616,0.008223379,-0.023530281,-0.008329575
-0.057829663,-0.172427032,0.019683116,0.004403466,-0.007616119,0.012043291,-0.021620581,0.017773159,-0.020984015,-0.024245876
-0.051463143,-0.166060512,0.014589899,-0.00387301,0.026121903,0.006950075,-0.020347448,-0.005146314,-0.024803414,-0.010876183
-0.051463143,-0.172427032,0.003766814,-0.012786139,0.06431589,0.010133335,-0.023530281,-0.00705627,-0.023530281,-0.008966227
-0.045096623,-0.153327471,0.008860031,-0.02551918,0.106965842,0.008860031,-0.023530281,0.007586727,-0.024803414,-0.008329575
-0.032363582,-0.14059443,-0.00068975,-0.017242703,0.143886696,0.007586727,-0.026713113,0.033052809,-0.022257148,-0.004509662
-0.025997061,-0.127861389,-0.001963054,-0.015332747,0.168076221,0.011406639,-0.026076547,0.001220206,-0.022257148,-0.005146314
-0.0068975,-0.14059443,0.013953247,-0.010239531,0.173805319,0.009496683,-0.026713113,-0.005146314,-0.023530281,-0.003236358
-0.01326402,-0.083295745,0.010769987,-0.011512835,0.187809781,0.014589899,-0.021620581,-0.022972572,-0.020984015,0.003766814
-0.025997061,-0.076929225,0.006950075,0.005676771,0.172532186,0.008223379,-0.02543998,-0.038888873,-0.024166847,0.017773159
-0.000530979,-0.102395307,-0.007692922,-0.009602879,0.145159829,0.010133335,-0.024166847,-0.027429136,-0.022893714,0.010769987
0.005835541,-0.076929225,-0.001326402,-0.010876183,0.109512108,0.00249351,-0.020984015,0.013953247,-0.023530281,0.014589899
0.012202062,-0.134227909,-0.011512835,-0.010876183,0.075774086,0.00249351,-0.021620581,0.043875893,-0.027986246,0.008860031
0.024935103,-0.115128348,-0.005782966,-0.014696095,0.049674861,-0.00387301,-0.020984015,0.064248759,-0.027986246,0.005676771
0.018568582,-0.076929225,-0.007692922,-0.010239531,0.001932377,0.005676771,-0.017801183,0.059792195,-0.026713113,0.014589899
0.031301623,-0.102395307,-0.003236358,-0.024882528,-0.027349679,-0.00068975,-0.015254917,0.050242414,-0.029259379,0.012679943
0.037668144,-0.096028786,-0.008329575,-0.016606051,-0.05599517,0.000583554,-0.020984015,0.048332458,-0.023530281,0.008860031
0.037668144,-0.102395307,-0.016606051,-0.017242703,-0.058541436,0.006313423,-0.019710882,0.010769987,-0.022893714,0.015226551
0.050401185,-0.127861389,-0.013422791,-0.02551918,-0.067453366,0.014589899,-0.015254917,-0.007692922,-0.019710882,0.012043291
0.069500746,-0.14059443,-0.011512835,-0.012786139,-0.0649071,0.000583554,-0.01461835,-0.004509662,-0.018437749,-0.007692922
0.044034664,-0.172427032,-0.020425963,-0.008329575,-0.067453366,0.00249351,-0.01461835,-0.019152659,-0.020347448,0.005040118
0.056767705,-0.159693991,-0.012786139,-0.008329575,-0.061087701,0.008860031,-0.01652805,-0.02233592,-0.020347448,0.006313423
0.050401185,-0.178793553,-0.013422791,-0.006419618,-0.0649071,0.00249351,-0.019710882,-0.032522352,-0.020984015,0.005676771
0.044034664,-0.185160073,-0.009602879,-0.014059443,-0.058541436,0.005040118,-0.017801183,-0.031249048,-0.022893714,-0.001963054
0.050401185,-0.210626155,-0.010239531,-0.010876183,-0.055358603,0.00249351,-0.018437749,-0.038252221,-0.024166847,-0.002599706
0.056767705,-0.223359196,-0.007692922,-0.003236358,-0.055358603,0.006950075,-0.017801183,-0.033795656,-0.02543998,-0.00387301
0.050401185,-0.242458757,-0.00705627,0.000583554,-0.056631736,0.004403466,-0.015891483,-0.0318857,-0.022257148,-0.016606051
0.044034664,-0.242458757,-0.010876183,0.005040118,-0.059178002,0.004403466,-0.017801183,-0.020425963,-0.020347448,-0.011512835
0.044034664,-0.248825278,0.00249351,-0.005146314,-0.054722037,0.007586727,-0.01652805,-0.008329575,-0.023530281,-0.002599706
0.031301623,-0.242458757,-0.001326402,-0.005146314,-0.05408547,-0.001326402,-0.015254917,-0.02233592,-0.021620581,-0.015969399
0.050401185,-0.248825278,0.001220206,-0.002599706,-0.053448904,0.005040118,-0.01461835,-0.014696095,-0.019710882,-0.006419618
0.024935103,-0.242458757,0.003766814,-0.003236358,-0.054722037,0.00249351,-0.015254917,-0.019789311,-0.020984015,-0.012786139
0.037668144,-0.242458757,0.005040118,0.00249351,-0.058541436,0.003766814,-0.01652805,0.003130162,-0.020347448,-0.00705627
0.024935103,-0.242458757,0.019046464,-0.006419618,-0.05599517,0.013953247,-0.015891483,-0.005782966,-0.021620581,-0.015332747
0.018568582,-0.255191798,0.005040118,-0.008966227,-0.056631736,0.013316595,-0.013981784,0.012043291,-0.019074316,-0.008966227
0.018568582,-0.229725716,0.015226551,-0.009602879,-0.058541436,0.010133335,-0.01461835,0.032416157,-0.022893714,-0.00387301
0.012202062,-0.242458757,0.007586727,-0.013422791,-0.053448904,-0.003236358,-0.012708651,0.028596244,-0.027986246,0.00249351
-0.0068975,-0.236092237,0.011406639,-0.016606051,-0.053448904,-0.00068975,-0.011435518,0.021593072,-0.026076547,-0.007692922
-0.000530979,-0.210626155,0.003766814,-0.015969399,-0.043900407,-0.002599706,-0.010798952,0.032416157,-0.024166847,-0.008966227
-0.025997061,-0.197893114,-0.002599706,-0.00387301,-0.044536974,0.010133335,-0.015254917,0.044512545,-0.020347448,-0.011512835
-0.051463143,-0.191526594,0.006950075,0.005040118,-0.040081008,0.008223379,-0.013981784,0.041965937,-0.013981784,-0.003236358
-0.057829663,-0.223359196,0.010769987,-0.00387301,-0.043263841,0.006950075,-0.015891483,0.034962765,-0.015254917,-0.003236358
-0.070562704,-0.210626155,-0.001326402,-0.015969399,-0.047083239,0.008223379,-0.017164616,0.026686288,-0.018437749,-0.012786139
-0.096028786,-0.216992675,-0.003236358,-0.016606051,-0.048356372,0.008860031,-0.020347448,0.033689461,-0.020347448,-0.017242703
-0.108761827,-0.191526594,-0.004509662,-0.02233592,-0.046446673,0.001220206,-0.015891483,0.043875893,-0.029259379,-0.017879355
-0.14059443,-0.287024401,0.004403466,-0.017242703,-0.048356372,0.005676771,-0.013345217,0.043239241,-0.028622812,-0.028065788
-0.127861389,-0.267924839,0.009496683,-0.019152659,-0.041990708,0.005040118,-0.019074316,0.029869548,-0.02543998,-0.035068961
-0.14059443,-0.382522208,0.010769987,-0.017242703,-0.048992939,-5.31E-05,-0.017164616,0.059792195,-0.027986246,-0.017879355
-0.153327471,-0.446187413,0.006313423,-0.019152659,-0.040717575,0.008860031,-0.017164616,0.05215237,-0.028622812,-0.014059443
-0.153327471,-0.471653495,0.005676771,-0.023609224,-0.043263841,-0.001326402,-0.017164616,0.049605762,-0.027986246,-0.021062615
-0.178793553,-0.522585658,0.013953247,-0.016606051,-0.041990708,0.001856858,-0.018437749,0.042602589,-0.023530281,-0.011512835
-0.178793553,-0.490753056,0.007586727,-0.014696095,-0.03626161,0.003766814,-0.019710882,0.070615279,-0.026076547,-0.00705627
-0.191526594,-0.465286974,0.004403466,-0.020425963,-0.036898176,-0.003236358,-0.021620581,0.075071844,-0.021620581,0.001220206
-0.210626155,-0.369789167,0.018409811,-0.010876183,-0.036898176,0.001220206,-0.018437749,0.083984972,-0.023530281,-0.008966227
-0.185160073,-0.267924839,0.020319768,-0.02233592,-0.038807876,0.006950075,-0.022257148,0.092261449,-0.021620581,-0.015332747
-0.210626155,-0.102395307,0.019683116,-0.019152659,-0.041354141,0.005040118,-0.020347448,0.115180923,-0.020984015,-0.015332747
-0.229725716,0.196831156,0.017136507,-0.019789311,-0.039444442,0.007586727,-0.022257148,0.113270967,-0.024803414,-0.014696095
-0.229725716,0.5215237,0.023503028,-0.028065788,-0.039444442,0.009496683,-0.026713113,0.124730703,-0.020984015,-0.014696095
-0.236092237,0.629754548,0.019046464,-0.02233592,-0.040717575,0.008223379,-0.031169078,0.131733876,-0.023530281,-0.00387301
-0.236092237,0.636121069,0.022229724,-0.029975744,-0.033715344,0.006950075,-0.028622812,0.148923481,-0.023530281,0.001220206
-0.223359196,0.693419753,0.008860031,-0.024882528,-0.027986246,0.003766814,-0.027349679,0.152106741,-0.01652805,-0.008966227
-0.229725716,0.559722823,0.015226551,-0.02233592,-0.029895945,0.003766814,-0.022893714,0.145740221,-0.015891483,-0.00705627
-0.216992675,0.069500746,0.005676771,-0.024882528,-0.031169078,0.006313423,-0.03435191,0.139373701,-0.017164616,-0.001326402
-0.216992675,-0.369789167,0.017773159,-0.031249048,-0.03435191,0.017773159,-0.027986246,0.148286829,-0.017801183,-0.008329575
-0.229725716,-0.458920454,0.005040118,-0.042708785,-0.035625043,0.012043291,-0.026076547,0.15465335,-0.019074316,-5.31E-05
-0.204259634,-0.54168522,0.009496683,-0.035705613,-0.03626161,0.012043291,-0.026076547,0.150833437,-0.020347448,0.010133335
-0.223359196,-0.586250863,-0.001326402,-0.019789311,-0.038171309,0.008860031,-0.030532512,0.145103569,-0.024166847,-0.003236358
-0.236092237,-0.560784781,0.003766814,-0.02551918,-0.03435191,0.017773159,-0.029259379,0.132370528,-0.018437749,0.001220206
-0.229725716,-0.516219138,-0.001963054,-0.015969399,-0.031169078,0.014589899,-0.033078778,0.131733876,-0.020347448,-0.009602879
-0.229725716,-0.509852617,-0.001326402,-0.018516007,-0.032442211,0.013316595,-0.031169078,0.124094051,-0.020347448,-0.008329575
-0.229725716,-0.458920454,-0.023609224,-0.024882528,-0.029259379,0.009496683,-0.031169078,0.124730703,-0.015254917,-0.004509662
-0.216992675,-0.401621769,-0.021699268,-0.02551918,-0.026076547,0.012679943,-0.029895945,0.124094051,-0.018437749,-0.008966227
-0.204259634,-0.401621769,-0.012149487,-0.020425963,-0.029895945,0.008223379,-0.031805645,0.096718013,-0.021620581,-0.011512835
-0.242458757,-0.357056126,-0.008966227,-0.002599706,-0.02543998,0.005676771,-0.023530281,0.078891756,-0.024803414,-0.012786139
-0.229725716,-0.299757442,-0.015969399,-0.024245876,-0.031169078,0.003130162,-0.031169078,0.092898101,-0.024166847,-0.014696095
